Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Log_Returns,Realized_Vol_10D,Parkinson_Vol_10D,Realized_Vol_20D,Parkinson_Vol_20D,Realized_Vol_30D,Parkinson_Vol_30D,Realized_Vol_60D,Parkinson_Vol_60D,Realized_Vol_90D,Parkinson_Vol_90D,Realized_Vol_252D,Parkinson_Vol_252D,SMA_20,SMA_50,RSI,Avg_Volume_20D,Vol_Rank_252D,Dividend,Dividend_Yield
2022-01-18 00:00:00-05:00,168.33971425733603,169.35067400164021,166.27854073936825,166.6613311767578,90956700,0.0,0.0,-0.018894226537054082,-0.019075003146643232,22.039050588688934,65.44109350954005,,,,,,,,,,,,,,,,0.0,0.0
2022-01-19 00:00:00-05:00,166.85763576058818,167.9176743026287,162.87268520870163,163.15731811523438,94815000,0.0,0.0,-0.021024751433235234,-0.021248919134086185,23.05407967110312,68.2758143000157,,,,,,,,,,,,,,,,0.0,0.0
2022-01-20 00:00:00-05:00,163.8935072583027,166.543596974176,161.14525996983508,161.4691619873047,91420500,0.0,0.0,-0.01034679993169152,-0.010400700185220933,20.563080105446687,68.81148098751892,,,,,,,,,,,,,,,,0.0,0.0
2022-01-21 00:00:00-05:00,161.38081548046375,163.25551413022995,159.30000691315811,159.40797424316406,122848900,0.0,0.0,-0.012765209893779494,-0.012847385258472685,20.073842722014398,69.84487125606084,,,,,,,,,,,,,15.51722440298802,,,0.0,0.0
2022-01-24 00:00:00-05:00,157.06215216881375,159.30000684733824,151.84048126776224,158.632568359375,162294600,0.0,0.0,-0.004864285412762626,-0.0048761545546228795,19.736785890779434,78.87060717420376,,,,,,,,,,,,,15.097548007606491,,,0.0,0.0
2022-01-25 00:00:00-05:00,156.04133790955973,159.7514654895658,154.1175758189767,156.82655334472656,115798400,0.0,0.0,-0.011384894245404786,-0.011450198280035937,19.533115629544934,82.03059341563836,,,,,,,,,,,,,15.34445798558653,,,0.0,0.0
2022-01-26 00:00:00-05:00,160.47779205545413,161.35134029387297,154.90279093312674,156.73822021484375,108275300,0.0,0.0,-0.0005632536582541592,-0.0005634123451860552,14.956255589855108,86.7285153282046,,,,,,,,,,,,,18.336774388722475,,,0.0,0.0
2022-01-27 00:00:00-05:00,159.44722329665106,160.81152952765763,155.3543046036314,156.2769317626953,121954600,0.0,0.0,-0.0029430502114681234,-0.002947389499661761,13.964728469878585,93.09440279343073,,,,,,,,,,,,,20.41668106128654,,,0.0,0.0
2022-01-28 00:00:00-05:00,162.64696676990783,167.2011988377615,159.79075260205332,167.1815643310547,179935700,0.0,0.0,0.06977762133772836,0.06745079634857085,40.35543572157336,98.40193581504617,,,,,,,,,,,,,47.17273464754496,,,0.0,0.0
2022-01-31 00:00:00-05:00,167.0147037152971,171.76523578487254,166.37670956776643,171.54930114746094,115541600,0.0,0.0,0.026125708500712497,0.02579026214843756,42.521994792982575,103.30811165125935,,121.53435545182563,,,,,,,,,166.7217140197754,,53.50283464686129,105422300.0,,0.0,0.0
2022-02-01 00:00:00-05:00,170.79353091508946,171.6081906924981,169.12495732448602,171.3824462890625,86213900,0.0,0.0,-0.0009726350225991442,-0.0009731083389770169,41.07753548966369,102.1832507491041,33.04897155086417,118.5283105172356,,,,,,,,,166.35855255126953,,49.313879639346524,104508600.0,,0.0,0.0
2022-02-02 00:00:00-05:00,171.51987313267702,172.62899069570594,170.12612259885077,172.5897216796875,84914300,0.0,0.0,0.007044335150804937,0.007019639729337437,38.834790731561625,97.38962911299575,32.94584992557144,117.14315844561665,,,,,,,,,166.16912231445312,,50.442531288735076,103788795.0,,0.0,0.0
2022-02-03 00:00:00-05:00,171.2548523641826,172.98232955327137,168.9384747506924,169.7040557861328,89418100,0.0,0.0,-0.01671980153551811,-0.016861155236198213,39.706677443748866,94.58705592243311,32.07750697239796,115.54021348498745,,,,,,,,,166.06998977661132,,51.02511267934422,103532820.0,,0.0,0.0
2022-02-04 00:00:00-05:00,168.72126637937606,171.09957339010344,167.73850034036528,169.41903686523438,82465400,0.22,0.0,-0.0016795056522257434,-0.0016809176029846547,38.685912842203116,93.17377566450575,31.50501057714449,115.27159069738815,,,,,,,,,166.09990844726562,,49.323768264467944,102810890.0,,0.22,0.005194221477601732
2022-02-07 00:00:00-05:00,169.88096130618518,170.9521728360201,168.00387431629863,168.70164489746094,77251200,0.0,0.0,-0.004234423598713399,-0.004243414159190419,38.63696104414647,83.95997347186666,31.54185282711799,115.13860775937941,,,,,,,,,166.0856140136719,,53.29945230384749,102337995.0,,0.0,0.0
2022-02-08 00:00:00-05:00,168.77040540578523,172.3280286162116,168.47557259889186,171.81698608398438,74829200,0.0,0.0,0.01846657267874874,0.01829813599762666,37.71676251235465,79.95197388749334,32.21041258056173,114.53897177405072,,,,,,,,,166.22610397338866,,64.18208607010877,100741175.0,,0.0,0.0
2022-02-09 00:00:00-05:00,173.01597239364082,173.60562304759242,171.88578239754793,173.24200439453125,71285000,0.0,0.0,0.008293815082114797,0.008259610392581124,37.34009114691893,70.65722493753734,31.799099162136102,111.28852420397075,,,,,,,,,166.29601669311523,,69.44820726471058,100498510.0,,0.0,0.0
2022-02-10 00:00:00-05:00,171.13887812913805,172.45578102776864,168.59351767675065,169.1536865234375,90865900,0.0,0.0,-0.023598883454287733,-0.023881796930892613,40.70182819019904,67.07732493949857,32.92655047800409,113.2585148343197,,,,,,,,,166.1394302368164,,65.08890641308349,101301545.0,,0.0,0.0
2022-02-11 00:00:00-05:00,169.3600823732159,170.09715694195197,165.14400744238606,165.73367309570312,98670700,0.0,0.0,-0.020218379498696315,-0.02042556837235913,25.94191989227699,62.31974350591866,33.018725806506346,113.64738933154395,,,,,,,,,165.97575454711915,,60.162174484966954,102009790.0,,0.0,0.0
2022-02-14 00:00:00-05:00,164.48555705147456,166.65747672658372,163.68951891129095,165.96954345703125,86185500,0.0,0.0,0.0014231891257965312,0.001422177352002515,21.419959636800304,58.12771206489759,32.95474218515817,114.15236567613063,,132.79243589971622,,,,,,,165.78068618774415,,63.699925235097886,102297025.0,,0.0,0.0
2022-02-15 00:00:00-05:00,168.02350743268553,169.969379951066,167.3159146994891,169.8121337890625,62527400,0.0,0.0,0.02315238237084194,0.02288843225082482,25.16899725809533,58.476972749091104,33.29404109411867,113.60393350252012,30.2154149106408,130.53965623854484,,,,,,,165.93822631835937,,67.60890527906272,100875560.0,,0.0,0.0
2022-02-16 00:00:00-05:00,168.8883606728898,170.35267256794222,167.11937868964532,169.5762939453125,61177400,0.0,0.0,-0.0013888279858903507,-0.001389793301352484,24.777150917095355,59.851044281036614,32.26942053848615,111.18594643525941,30.032159418120475,130.20200487685756,,,,,,,166.2591751098633,,68.02200387987523,99193680.0,,0.0,0.0
2022-02-17 00:00:00-05:00,168.0824845697611,168.94732353481027,165.56660575778602,165.96954345703125,69589300,0.0,0.0,-0.021269190429674123,-0.02149863894947232,25.662046592103067,58.81351873192242,33.06255390059007,108.47058657600799,29.66633826802318,128.29419014201628,,,,,,,166.48419418334962,,47.952645701074054,98102120.0,,0.0,0.0
2022-02-18 00:00:00-05:00,166.8933689298829,167.6009468216719,163.3259227044928,164.4167938232422,82772700,0.0,0.0,-0.009355629963464174,-0.009399668758471426,25.907566662114696,60.62198492014632,32.888045537678686,108.75002522715023,29.40138976286772,129.1189789949736,,,,,,,166.73463516235353,,36.68548139927832,96098310.0,,0.0,0.0
2022-02-22 00:00:00-05:00,162.13677351501823,163.8173104192216,159.35554319733427,161.4881591796875,91162800,0.0,0.0,-0.017812259778664408,-0.017972807412401162,26.98676833273861,63.70226970067737,33.54920858406256,104.41297347252285,29.80740963429441,130.78880212798802,,,,,,,166.87741470336914,,33.256401966991646,92541720.0,,0.0,0.0
2022-02-23 00:00:00-05:00,162.68708741626082,163.28657531432245,156.9968785115613,157.31137084960938,90009200,0.0,0.0,-0.025864362757585302,-0.026204727085998972,25.738041725895357,68.72848208483573,34.65955339316856,105.13295864794179,30.646745465786644,133.201086469164,,,,,,,166.9016555786133,,26.50640460110148,91252260.0,,0.0,0.0
2022-02-24 00:00:00-05:00,149.95045639119465,160.04346864256559,149.38045024208816,159.93536376953125,141147500,0.0,0.0,0.016680249531551228,0.016542662056932375,27.549255184808963,86.51366926478691,35.14111030307993,111.13660509561689,30.6412685052632,140.81538974764158,,,,,,,167.06151275634767,,34.85676872050067,92895870.0,,0.0,0.0
2022-02-25 00:00:00-05:00,161.0163992959612,162.27433874391238,158.097582687372,162.00900268554688,91974200,0.0,0.0,0.012965480973949894,0.012882148648383168,27.792532990947844,87.54642675734324,35.35328084713907,109.33550335734179,30.93086785456042,143.02014317811614,,,,,,,167.34811630249024,,39.11663539572163,91396850.0,,0.0,0.0
2022-02-28 00:00:00-05:00,160.24982688187194,162.56915531871957,159.63067948265063,162.27432250976562,95056600,0.0,0.0,0.0016376856830218056,0.0016363461381265303,26.382697352150796,84.13629423411089,25.485423308939918,103.56005743168781,30.513092489546086,141.3688169452492,,,,,,,167.10275421142578,,40.43293142443642,87152895.0,,0.0,0.0
2022-03-01 00:00:00-05:00,161.86156976875884,163.72883431123614,159.17862257926774,160.38742065429688,83474400,0.0,0.0,-0.011627852307657616,-0.011695984450940514,26.710839758909476,87.21603026204414,23.56482442703383,102.77354580241071,30.592580975432497,143.55921482881388,,,,,,,166.54466018676757,,32.34130351963125,85549535.0,,0.0,0.0
2022-03-02 00:00:00-05:00,161.5569286485252,164.4757453471119,160.14174297698963,163.6895294189453,79724800,0.0,0.0,0.020588327633037196,0.0203792528128228,26.040100118599707,90.52302496509043,25.02576356633252,105.35890878047785,30.805824050195252,145.0207161162026,,,,,,,166.1600143432617,,36.05051158218137,85225080.0,,0.0,0.0
2022-03-03 00:00:00-05:00,165.56660530985462,165.9990247912093,162.69693011047048,163.36520385742188,76678400,0.0,0.0,-0.001981345799421108,-0.0019833112616121674,26.02723587335158,90.8035016687356,24.78414120556682,106.52885105766426,30.18341189567566,143.20837124340773,,,,,,,165.69878845214845,,40.5030632211187,84813285.0,,0.0,0.0
2022-03-04 00:00:00-05:00,161.65518372489828,162.69691327903544,159.30637359945834,160.35792541503906,83737200,0.0,0.0,-0.018408316895973997,-0.018579858416739238,25.505354906352057,91.05867688682734,24.921092820744086,105.97564583333472,30.520527079177572,141.13861468319635,,,,,,,165.23148193359376,,41.05913374056883,84529240.0,,0.0,0.0
2022-03-07 00:00:00-05:00,160.54466966467405,162.17606497919274,156.29911294194886,156.5546417236328,96418800,0.0,0.0,-0.023717466296490075,-0.02400325320706206,27.44097950971639,94.3969264037846,26.019738758478773,109.61492340930761,31.087280853195313,143.2941146436704,,,,,,,164.58826217651367,,36.00231217124949,85226910.0,,0.0,0.0
2022-03-08 00:00:00-05:00,156.08289108388198,160.07291833180403,153.11493379768748,154.72666931152344,131148300,0.0,0.0,-0.011676258154876717,-0.01174496097533659,26.78037786313152,99.46979576470765,26.166850558911975,115.380073990789,31.232745678674963,142.6817492058033,,,,,,,163.8895133972168,,26.14236092509553,87921765.0,,0.0,0.0
2022-03-09 00:00:00-05:00,158.69707147174915,160.59381791240634,156.66275336768058,160.14173889160156,91454900,0.0,0.0,0.03499764846081921,0.034399154696219195,29.9760008922537,95.09895294711042,28.530442880617358,115.84349025548765,32.67184215539327,140.7461073625262,,,,,,,163.30575103759764,,37.17950472446333,88753050.0,,0.0,0.0
2022-03-10 00:00:00-05:00,157.43914120341518,157.62586917951631,153.29186666707722,155.78810119628906,105342000,0.0,0.0,-0.02718615225140919,-0.027562532932620575,32.00353251298761,82.71765825264006,29.38967991110425,119.6646192767742,33.68377723898308,138.4997203353833,,,,,,,162.43305587768555,,36.43982338976066,90455900.0,,0.0,0.0
2022-03-11 00:00:00-05:00,156.19103072019064,156.53500490118736,151.83738349184966,152.06341552734375,96970100,0.0,0.0,-0.023908665940104767,-0.024199116967976837,32.38316861271232,84.04225535590552,29.416479272508983,121.33152069714106,34.38999277042128,137.79388341831677,,,,,,,161.57854232788085,,34.4469320579266,90761110.0,,0.0,0.0
2022-03-14 00:00:00-04:00,148.83992865134607,151.46391244119621,147.51320336208943,148.02423095703125,108732100,0.0,0.0,-0.026562500627155705,-0.0269216582105335,33.56638494865174,86.5111058484925,29.944388129304244,120.66593379026264,28.45288883972627,134.50364306317138,,,,,,,160.69307022094728,,33.50986412025772,91264180.0,,0.0,0.0
2022-03-15 00:00:00-04:00,148.29938335493543,152.88891376980982,147.78835583208624,152.41717529296875,92964300,0.0,0.0,0.02967719749351505,0.029245352629614203,38.622220365771774,88.24333247618897,32.34818164209343,124.06850521487488,28.783536043248724,134.86156051680473,,,,,,,160.01545181274415,164.64912231445314,44.03733612926733,91603120.0,,0.0,0.0
2022-03-16 00:00:00-04:00,154.34342597712845,157.24258310394316,151.79806526213048,156.8396453857422,102300200,0.0,0.0,0.029015562611449663,0.028602580752560045,40.32415067443292,90.81640149140988,33.04039909206341,128.2263381438706,30.285755305500178,138.45806263743495,,,,,,,159.36682739257813,164.21300170898436,46.386783900893505,93591760.0,,0.0,0.0
2022-03-17 00:00:00-04:00,155.87655864840266,158.2253694333253,154.9134519028564,157.85191345214844,75615400,0.0,0.0,0.006454159367146106,0.006433420467523257,40.67787605879559,91.13628656579806,33.23764614093122,128.6508580282832,30.269448887783067,139.5980022404482,,,,,,,158.7806083679199,163.84247344970703,45.024721258090516,94313660.0,,0.0,0.0
2022-03-18 00:00:00-04:00,157.74382177538052,161.6454053928416,157.00674701131345,161.15402221679688,123511700,0.0,0.0,0.02091902905978671,0.020703230513474162,41.35649276889543,93.56515044241472,33.59434996479196,130.54876027312127,30.72650090454388,140.5486172792214,,,,,,,158.5398323059082,163.6318197631836,48.7500621393788,97009780.0,,0.0,0.0
2022-03-21 00:00:00-04:00,160.6920786569655,163.48314576119236,160.20069560988745,162.5298614501953,95811400,0.0,0.0,0.008537417896697264,0.008501180249080531,39.12382973322393,88.55200751026389,33.634992188513884,129.36443178147323,30.869100414700895,140.62573555568684,,,,,,,158.44548568725585,163.50600372314454,52.41793133899533,97661715.0,,0.0,0.0
2022-03-22 00:00:00-04:00,162.6576000843649,166.5002188572966,162.067949464373,165.9105682373047,81532000,0.0,0.0,0.020800527096648924,0.020587149964690146,38.90543838348488,83.28827639561015,33.77463825730507,129.22947214114112,31.50161474956742,142.29394471801274,,,,,,,158.6666061401367,163.4444644165039,52.50219693021119,97180175.0,,0.0,0.0
2022-03-23 00:00:00-04:00,165.09488461775757,169.66474104201137,164.76073274272346,167.27662658691406,98062700,0.0,0.0,0.008233703037262119,0.008199991027776675,35.83723604352401,84.65915767032904,32.22405685240577,127.10817899087294,31.109941765981365,143.46380118667145,,,,,,,159.16486892700195,163.40985321044923,54.30550493386521,97582850.0,,0.0,0.0
2022-03-24 00:00:00-04:00,168.11194838158724,171.13886943985568,167.2766062849375,171.07008361816406,90131400,0.0,0.0,0.022677747086673694,0.022424429608719057,31.943860898433325,83.1354758805842,32.61544725807117,117.27587582664493,31.73662069497656,145.7040418763671,,,,,,,159.7216049194336,163.3943798828125,61.59081468155771,95032045.0,,0.0,0.0
2022-03-25 00:00:00-04:00,170.88338808927602,172.25925474224047,169.77285750778353,171.7089080810547,80546200,0.0,0.0,0.0037342850916968207,0.003727329958712516,26.308812694364935,78.33281061103446,32.422464335747705,114.81651024083625,30.962391253714355,144.292241100638,,,,,,,160.20660018920898,163.3828497314453,67.60272554671869,94460645.0,,0.0,0.0
2022-03-28 00:00:00-04:00,169.202835000459,172.701479862601,169.03576656556126,172.57373046875,90371900,0.0,0.0,0.005036560987779826,0.005023919941654177,15.822323431414642,76.83280511128096,32.42714797530695,115.50158710518745,30.34012002073791,142.88276308779294,,,,,,,160.7215705871582,163.45418060302734,71.20506212899639,94226410.0,,0.0,0.0
2022-03-29 00:00:00-04:00,173.64492571274934,175.92493501881802,173.30095161685145,175.8758087158203,100589400,0.0,0.0,0.01913430414989059,0.01895354550656226,14.032954441875244,71.13404044595588,32.40027532376452,112.69682116094583,30.76631185586972,142.3707677087774,,194.56976720458056,,,,,161.49598999023436,163.57427856445312,69.68279928258764,95082160.0,,0.0,0.0
2022-03-30 00:00:00-04:00,175.47290101025155,176.51463074136956,173.65477761444038,174.7063446044922,92633200,0.0,0.0,-0.006649374464101188,-0.006671580044702313,15.10834807094443,65.43483485438178,32.07521274739166,110.48630878889124,30.204420279716537,142.4751861969088,30.027113716404674,193.05064645068612,,,,,162.0468307495117,163.7351788330078,75.71467800704846,95727580.0,,0.0,0.0
2022-03-31 00:00:00-04:00,174.77511451308345,174.96184246595325,171.39439682863326,171.6007843017578,103049300,0.0,0.0,-0.01777588735981439,-0.017935776054846288,20.912765522036274,65.2680482614334,32.90984271940228,110.59456576330666,30.692403644115434,142.7255109467316,30.136625871716653,192.98889721125866,,,,,162.4586097717285,163.90404815673827,77.0108444109915,97046125.0,,0.0,0.0
2022-04-01 00:00:00-04:00,171.03076544091473,171.86612253758457,168.97678810398756,171.30593872070312,78751300,0.0,0.0,-0.0017182064887081294,-0.0017196842985079091,20.222401475082457,61.60150421094046,32.01219758102116,109.7193937194186,29.993745878721445,142.1582614460292,29.62821681408275,191.23876250643346,,,,,163.00601043701172,164.10078369140626,85.9047935496138,96796830.0,,0.0,0.0
2022-04-04 00:00:00-04:00,171.56147679106857,175.41391791306214,171.43371240572407,175.36477661132812,76468400,0.0,0.0,0.02369350368665568,0.023417169008297514,22.022568500522226,62.40622092682055,31.058735181626997,106.74358700377033,30.503479149910838,141.65586469443804,29.801382662667685,191.4667281475104,,,,,163.94651718139647,164.41991973876952,85.75802852854852,95799310.0,,0.0,0.0
2022-04-05 00:00:00-04:00,174.4409814506257,175.22719732393347,171.41406008567415,172.04302978515625,73401800,0.0,0.0,-0.0189419271666742,-0.019123623581393932,24.363693668829505,60.90498446550466,31.711154517264383,101.96003255629506,30.57119372276933,140.6789313344856,30.074940333874757,191.9566752046574,,,,,164.8123352050781,164.68812896728517,74.53217769491796,92911985.0,,0.0,0.0
2022-04-06 00:00:00-04:00,169.3895629453013,170.6376800716011,167.19799877542366,168.8686981201172,89058800,0.0,0.0,-0.0184508007618972,-0.01862313994208667,26.57529998496957,58.201825994907544,30.83201237361905,101.01797031666936,30.03526956457994,137.3862334594848,30.323966697332565,191.33412882464145,,,,,165.2486831665039,164.92897186279296,66.61722898576342,92792180.0,,0.0,0.0
2022-04-07 00:00:00-04:00,168.21024852764788,170.37233093887772,166.9228273416991,169.17335510253906,77594700,0.0,0.0,0.0018041057094262403,0.0018024802654091022,23.77790293640677,57.48673769397382,28.703656051335347,99.43492080403296,29.732878867465363,128.9453351202093,30.12764301360557,190.74963785185594,,,,,165.9179458618164,165.17767456054688,63.29851704790153,91404815.0,,0.0,0.0
2022-04-08 00:00:00-04:00,168.81953778376487,168.81953778376487,166.28399977180155,167.15866088867188,76575500,0.0,0.0,-0.011909051591759479,-0.011980532426112914,24.18619141749624,57.66579423459389,27.40292412535194,96.16553571825347,29.805933228334823,127.04064987007237,30.21670062150746,190.96181809699092,,,,,166.6727081298828,165.3953091430664,57.516704586395775,90385085.0,,0.0,0.0
2022-04-11 00:00:00-04:00,165.80245706854532,166.1169343880837,162.64777163682479,162.89346313476562,72246700,0.0,0.0,-0.025515864575792913,-0.02584703987539343,26.303035161599787,57.5605136851719,27.24045865380217,95.0304270671373,30.805974943150883,127.5392290339386,30.422080378614012,190.14670282750762,,,,,167.41616973876953,165.30954711914063,45.23733937109342,88560815.0,,0.0,0.0
2022-04-12 00:00:00-04:00,165.12436524547022,166.94247354315863,163.76814322121325,164.77056884765625,79265200,0.0,0.0,0.011523517744463696,0.01145762772064072,24.540069891150456,58.81765415196912,25.816657112177104,91.88972447687598,30.764670064376975,125.97495761707735,30.500902162009545,190.589441097994,,,,,168.0338394165039,165.17397247314454,46.106867768097445,87875860.0,,0.0,0.0
2022-04-13 00:00:00-04:00,164.5052126435429,168.09230281785548,163.89590247589382,167.4633331298828,70618900,0.0,0.0,0.016342507652056693,0.01621040617695445,27.06006414173645,61.515077110136595,24.58934775801876,89.76714362114616,30.5583182495009,125.72743969421258,30.440645988932317,191.44785696729653,,,,,168.56502380371094,165.09559020996093,44.198554670127656,86291795.0,,0.0,0.0
2022-04-14 00:00:00-04:00,167.67955149726123,168.3183584761883,162.19571471867903,162.44140625,75329400,0.0,0.0,-0.02998821763560544,-0.030447060791062856,29.45659072173327,66.4752753836756,27.297221682173838,93.15659752551059,31.865903534311464,128.679602952146,30.7724772470533,192.2538302767491,,,,,168.79449844360352,164.8926239013672,36.93541607781338,86277495.0,,0.0,0.0
2022-04-18 00:00:00-04:00,161.09499932270256,163.7288199744053,160.75104022360551,162.22518920898438,69023900,0.0,0.0,-0.0013310463508476866,-0.001331932979891972,29.471109626748326,66.89741546213935,26.337818198932833,90.86245747598018,31.389444670460374,128.20875065852468,30.698518274361085,190.45734852786143,,,,,168.8480567932129,164.74304656982423,35.13970216387385,83553105.0,,0.0,0.0
2022-04-19 00:00:00-04:00,162.17607195952326,164.92782013945308,161.08520094874402,164.51504516601562,67723800,0.0,0.0,0.01411529225637942,0.014016599155663494,27.182123125099654,67.08516171453645,26.63581221079825,91.56423477092552,30.750065222338,125.88740999905693,30.709089822821333,190.34008144500626,,,,,168.94731597900392,164.64496673583983,33.19771852992589,82148725.0,,0.0,0.0
2022-04-20 00:00:00-04:00,165.85160767261976,165.96954980606952,163.23746114831818,164.3479766845703,67929800,0.0,0.0,-0.0010155209894433526,-0.0010160369802459251,26.312324017278055,65.45627202063936,25.568997629199803,89.35090134060506,30.500053973908287,121.04121424476004,30.69027237222672,186.4802958105054,,,,,168.8691864013672,164.55789337158203,34.212120028131594,81468615.0,,0.0,0.0
2022-04-21 00:00:00-04:00,165.9990185433864,168.57386081804293,163.05072036783037,163.5519256591797,87227800,0.0,0.0,-0.004843692276896516,-0.0048554609723384665,25.13566460894357,69.36010663346725,25.40105283653708,90.19990758278531,28.960873045727713,122.5259036116725,30.609421021168533,186.16142425647507,,,,,168.68295135498047,164.39259216308594,36.803116274880665,80926870.0,,0.0,0.0
2022-04-22 00:00:00-04:00,163.59123952892807,164.97692823082195,158.71671343457257,159.001708984375,84882400,0.0,0.0,-0.027821235711322223,-0.028215577554541287,27.8351883103472,74.85609546873044,25.533880569215274,93.58051477078808,29.016821098269492,124.40645973066795,31.177485626559903,185.9027427405564,,,,,168.07953262329102,164.10778625488283,32.29641436362199,80664420.0,,0.0,0.0
2022-04-25 00:00:00-04:00,158.343289375942,160.35796313638966,155.72914261422412,160.07296752929688,96046400,0.0,0.0,0.006737402709471096,0.006714807842206797,28.326073792985834,79.12419893146253,25.670141830529907,96.72513176617998,28.081716071540917,124.20120866953044,31.198184111466727,185.2585062529108,,,,,167.49773559570312,163.926171875,25.928336790566604,81439430.0,,0.0,0.0
2022-04-26 00:00:00-04:00,159.45378917667253,159.54223452082468,154.01909420285892,154.09771728515625,95623200,0.0,0.0,-0.03732829056878095,-0.03804282932242124,31.41325512274406,83.3832232077701,28.19891801739517,99.66227212277188,29.2286294915371,125.73334514932395,28.922341170084508,184.0153390806191,,,,,166.57393493652344,163.69345275878905,23.92927414713907,81701995.0,,0.0,0.0
2022-04-27 00:00:00-04:00,153.2230748402012,157.03619732481974,152.7022099776654,153.8717041015625,88063200,0.0,0.0,-0.0014666874213037362,-0.001467764060156853,30.096202094627518,86.03293518285416,26.72793395900115,102.42483397752136,28.010718952815743,124.69878414475448,28.363586658767755,183.53687983730603,,,,,165.47372970581054,163.4514959716797,26.171250130315343,81075685.0,,0.0,0.0
2022-04-28 00:00:00-04:00,156.50551186924736,161.68469376070493,156.19101949826612,160.81985473632812,130216800,0.0,0.0,0.04515547985469448,0.044165658899397796,38.257361762256814,88.8326522229877,32.25171745168179,106.3118989474518,29.68926822321345,124.58212152008431,29.88821045253725,185.99749794234017,,,,,164.77940521240234,163.271650390625,39.0407868380942,82954865.0,,0.0,0.0
2022-04-29 00:00:00-04:00,159.05086744995398,163.33572839193604,154.53997449609216,154.93307495117188,131747600,0.0,0.0,-0.03660480725348192,-0.03729157468167345,39.70663816473412,94.35018012680843,34.03242542225724,113.72077017887865,31.615027373457487,130.53514526474217,30.743899350406267,191.01298042418605,,,,,163.94601974487304,162.9787860107422,35.44013456158089,84389780.0,,0.0,0.0
2022-05-02 00:00:00-04:00,154.00928950852122,155.50308325510557,150.6285715632027,155.2377471923828,123055300,0.0,0.0,0.0019664764370483923,0.0019645454533345663,39.82000650296889,98.41829867472592,34.1061353906798,116.89586250287422,30.97670461157523,131.0107170968667,30.59165953625873,192.02144683183707,,,,,163.14261016845703,162.76415008544922,39.93287041960403,86604980.0,,0.0,0.0
2022-05-03 00:00:00-04:00,155.42444099254382,157.9403346152518,153.6259923615283,156.7315216064453,88966500,0.0,0.0,0.009622494793172232,0.009576493453161375,39.303969121647356,99.66093743528374,32.9136865723055,117.90729744524226,31.007661508894536,132.3011536816758,30.675459770872042,192.9884541478889,,,,,162.2109474182129,162.61044464111328,39.32113792299662,87229885.0,,0.0,0.0
