dataDate,surfaceId,ticker,spotPrice,optionLabel,optionType,strike,moneyness,moneynessPct,expirationDate,daysToExpiration,yearsToExpiration,optionPrice,bid,ask,impliedVolatility,delta,gamma,theta,vega,volume,openInterest,inTheMoney
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.25Y,CALL,135.0,0.6752,67,2025-06-13,18,0.0493,65.19999999999999,64.8,65.6,95.507857421875,0.9756,0.001351,-0.0852,0.0254,,1,True
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.25Y,CALL,135.0,0.6752,67,2025-06-20,25,0.0684,65.42500000000001,64.95,65.9,87.74426318359374,0.9672,0.001597,-0.0848,0.0383,256.0,789,True
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.25Y,CALL,135.0,0.6752,67,2025-07-18,53,0.1451,66.125,65.7,66.55,69.70245141601563,0.9494,0.00196,-0.069,0.0793,10.0,610,True
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.25Y,CALL,135.0,0.6752,67,2025-08-15,81,0.2218,66.775,66.5,67.05,61.9388571777344,0.9371,0.00212,-0.0609,0.1164,1.0,80,True
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.50Y,CALL,135.0,0.6752,67,2025-09-19,116,0.3176,67.725,67.25,68.2,57.556576782226564,0.9225,0.002238,-0.0563,0.1635,8.0,140,True
2025-05-26,surface_vol_20250526,AAPL,199.95,67% 0.50Y,CALL,135.0,0.6752,67,2025-10-17,144,0.3943,68.42500000000001,68.15,68.7,55.048056945800795,0.9141,0.00227,-0.053,0.197,2.0,143,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-06-06,11,0.0301,60.1,59.6,60.6,111.328568359375,0.9744,0.001545,-0.1233,0.0207,4.0,7,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-06-13,18,0.0493,60.125,59.5,60.75,83.1056376953125,0.9792,0.001357,-0.0698,0.0222,3.0,4,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-06-20,25,0.0684,60.425,60.0,60.85,80.7619111328125,0.9648,0.00184,-0.0838,0.0407,2.0,916,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-06-27,32,0.0876,60.575,60.1,61.05,74.02369726562499,0.9605,0.001948,-0.0764,0.0505,1.0,7172,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-07-03,38,0.104,60.5,59.9,61.1,65.77182666015625,0.9649,0.001826,-0.0613,0.0499,2.0,12,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-07-18,53,0.1451,61.15,60.9,61.4,64.69761865234375,0.9451,0.002255,-0.0691,0.0846,256.0,696,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.25Y,CALL,140.0,0.7002,70,2025-08-15,81,0.2218,61.9,61.55,62.25,58.325612060546874,0.9299,0.002446,-0.0624,0.1265,3.0,293,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.50Y,CALL,140.0,0.7002,70,2025-09-19,116,0.3176,62.975,62.7,63.25,54.77340148925782,0.9132,0.002562,-0.0582,0.1782,2.0,987,True
2025-05-26,surface_vol_20250526,AAPL,199.95,70% 0.50Y,CALL,140.0,0.7002,70,2025-10-17,144,0.3943,63.849999999999994,63.6,64.1,53.052227294921884,0.9025,0.002587,-0.0555,0.2163,3.0,95,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.25Y,CALL,145.0,0.7252,72,2025-06-06,11,0.0301,55.1,54.7,55.5,101.5629921875,0.9726,0.001793,-0.1203,0.0219,2.0,11,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.25Y,CALL,145.0,0.7252,72,2025-06-20,25,0.0684,55.55,55.2,55.9,77.29514892578125,0.9561,0.002298,-0.0937,0.0486,20.0,832,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.25Y,CALL,145.0,0.7252,72,2025-06-27,32,0.0876,55.650000000000006,55.2,56.1,69.43389941406251,0.9543,0.002337,-0.0801,0.0568,,69,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.25Y,CALL,145.0,0.7252,72,2025-07-18,53,0.1451,56.35,55.95,56.75,61.71913281250001,0.9351,0.002693,-0.0739,0.0964,1.0,189,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.25Y,CALL,145.0,0.7252,72,2025-08-15,81,0.2218,57.125,56.75,57.5,55.39595385742189,0.9199,0.002852,-0.0651,0.1401,1.0,81,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.50Y,CALL,145.0,0.7252,72,2025-09-19,116,0.3176,58.225,57.95,58.5,51.91698474121094,0.903,0.002934,-0.0598,0.1934,2.0,294,True
2025-05-26,surface_vol_20250526,AAPL,199.95,72% 0.50Y,CALL,145.0,0.7252,72,2025-10-17,144,0.3943,59.25,59.0,59.5,50.80005255126954,0.8904,0.00294,-0.0575,0.2354,4.0,156,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-06-06,11,0.0301,50.125,49.65,50.6,94.33599414062499,0.9676,0.002215,-0.1275,0.0252,5.0,26,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-06-13,18,0.0493,50.4,49.8,51.0,80.71308349609374,0.9561,0.002592,-0.1117,0.0412,1.0,5,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-06-20,25,0.0684,50.475,50.25,50.7,68.60382958984376,0.9564,0.002575,-0.0856,0.0483,106.0,1139,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-06-27,32,0.0876,50.8,50.2,51.4,66.01596484375001,0.9442,0.00288,-0.0875,0.0666,11.0,31,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-07-03,38,0.104,50.925,50.25,51.6,61.9388571777344,0.9412,0.002936,-0.0804,0.0757,4.0,4,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-07-18,53,0.1451,51.475,51.1,51.85,57.73968041992188,0.9264,0.003171,-0.0761,0.1062,4.0,463,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.25Y,CALL,150.0,0.7502,75,2025-08-15,81,0.2218,52.400000000000006,52.2,52.6,52.661606201171885,0.9079,0.003332,-0.0681,0.1556,54.0,3037,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.50Y,CALL,150.0,0.7502,75,2025-09-19,116,0.3176,53.65,53.4,53.9,50.89770782470704,0.8851,0.003382,-0.0646,0.2186,1.0,3858,True
2025-05-26,surface_vol_20250526,AAPL,199.95,75% 0.50Y,CALL,150.0,0.7502,75,2025-10-17,144,0.3943,54.75,54.55,54.95,49.53053399658204,0.8735,0.003338,-0.0609,0.2606,2.0,828,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.25Y,CALL,155.0,0.7752,77,2025-06-06,11,0.0301,45.2,44.8,45.6,89.84385156249999,0.9574,0.002911,-0.1487,0.0315,6.0,11,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.25Y,CALL,155.0,0.7752,77,2025-06-13,18,0.0493,45.3,45.1,45.5,69.58038232421876,0.9592,0.002834,-0.0951,0.0389,1.0,6,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.25Y,CALL,155.0,0.7752,77,2025-06-20,25,0.0684,45.675,45.3,46.05,66.35775830078127,0.9422,0.003334,-0.0998,0.0605,5.0,774,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.25Y,CALL,155.0,0.7752,77,2025-07-18,53,0.1451,46.7,46.35,47.05,54.541470214843756,0.9138,0.003786,-0.0802,0.1198,3.0,178,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.25Y,CALL,155.0,0.7752,77,2025-08-15,81,0.2218,47.75,47.5,48.0,50.146982910156254,0.8931,0.0039,-0.0714,0.1734,1.0,380,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.50Y,CALL,155.0,0.7752,77,2025-09-19,116,0.3176,49.125,48.9,49.35,48.57839508056641,0.8697,0.00387,-0.0668,0.2387,3.0,339,True
2025-05-26,surface_vol_20250526,AAPL,199.95,77% 0.50Y,CALL,155.0,0.7752,77,2025-10-17,144,0.3943,50.3,50.15,50.45,47.31497998046875,0.8581,0.003781,-0.0626,0.2819,1.0,227,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.25Y,CALL,160.0,0.8002,80,2025-06-06,11,0.0301,40.2,39.75,40.65,80.27363476562499,0.9536,0.00349,-0.1437,0.0337,4.0,11,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.25Y,CALL,160.0,0.8002,80,2025-06-13,18,0.0493,40.325,40.1,40.55,63.03747900390625,0.9536,0.003475,-0.0961,0.0432,1.0,11,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.25Y,CALL,160.0,0.8002,80,2025-06-20,25,0.0684,40.8,40.35,41.25,61.76796044921876,0.9307,0.004122,-0.1059,0.0697,1.0,8707,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.25Y,CALL,160.0,0.8002,80,2025-07-18,53,0.1451,41.85,41.7,42.0,50.48877636718749,0.902,0.004498,-0.0816,0.1317,1.0,825,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.25Y,CALL,160.0,0.8002,80,2025-08-15,81,0.2218,43.125,42.9,43.35,48.657739990234376,0.872,0.004569,-0.077,0.1971,1.0,196,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.50Y,CALL,160.0,0.8002,80,2025-09-19,116,0.3176,44.775,44.55,45.0,46.81449670410156,0.8501,0.004418,-0.0699,0.2626,20.0,1974,True
2025-05-26,surface_vol_20250526,AAPL,199.95,80% 0.50Y,CALL,160.0,0.8002,80,2025-10-17,144,0.3943,45.95,45.8,46.1,45.41680560302734,0.8397,0.004272,-0.0646,0.3058,1.0,237,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-06-06,11,0.0301,35.2,34.7,35.7,70.8010732421875,0.9492,0.00425,-0.1378,0.0362,2.0,46,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-06-13,18,0.0493,35.475,35.25,35.7,59.6683720703125,0.9376,0.004635,-0.1111,0.0545,6.0,51,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-06-20,25,0.0684,35.75,35.3,36.2,54.15084912109377,0.9266,0.004914,-0.0993,0.0728,8.0,1775,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-06-27,32,0.0876,36.15,35.55,36.75,52.19774365234374,0.9113,0.005198,-0.0975,0.095,5.0,6,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-07-03,38,0.104,36.075,35.65,36.5,50.96484582519531,0.9002,0.005332,-0.0954,0.113,,1,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-07-18,53,0.1451,37.05,36.8,37.3,48.38918798828126,0.8798,0.005435,-0.0885,0.1526,27.0,241,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.25Y,CALL,165.0,0.8252,82,2025-08-15,81,0.2218,38.625,38.45,38.8,46.02715106201172,0.8522,0.005327,-0.0796,0.2174,2.0,1791,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.50Y,CALL,165.0,0.8252,82,2025-09-19,116,0.3176,40.349999999999994,40.15,40.55,44.440252868652344,0.8304,0.005046,-0.0715,0.2847,1.0,899,True
2025-05-26,surface_vol_20250526,AAPL,199.95,82% 0.50Y,CALL,165.0,0.8252,82,2025-10-17,144,0.3943,41.75,41.6,41.9,43.75666595458985,0.8182,0.004807,-0.0667,0.3315,7.0,521,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-06-06,11,0.0301,30.125,29.8,30.45,57.7152666015625,0.954,0.004815,-0.1098,0.0335,6.0,73,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-06-13,18,0.0493,30.525,30.3,30.75,53.17429638671876,0.9271,0.005868,-0.112,0.0615,3.0,3960,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-06-20,25,0.0684,30.85,30.65,31.05,51.514156738281244,0.9026,0.006386,-0.1132,0.09,67.0,3378,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-06-27,32,0.0876,31.3,31.1,31.5,49.46339599609375,0.8871,0.006542,-0.1075,0.1133,8.0,18,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-07-18,53,0.1451,32.474999999999994,32.3,32.65,45.10552941894531,0.8583,0.006533,-0.0917,0.171,7.0,749,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.25Y,CALL,170.0,0.8502,85,2025-08-15,81,0.2218,34.275,34.15,34.4,43.73835559082031,0.8276,0.0062,-0.0827,0.2404,2.0,629,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.50Y,CALL,170.0,0.8502,85,2025-09-19,116,0.3176,36.2,36.05,36.35,42.63973376464845,0.8055,0.005729,-0.0738,0.3102,6.0,914,True
2025-05-26,surface_vol_20250526,AAPL,199.95,85% 0.50Y,CALL,170.0,0.8502,85,2025-10-17,144,0.3943,37.625,37.5,37.75,41.98666412353516,0.7945,0.005398,-0.0684,0.3572,1.0,315,True
2025-05-26,surface_vol_20250526,AAPL,199.95,86% 0.25Y,CALL,172.5,0.8627,86,2025-06-06,11,0.0301,27.674999999999997,27.45,27.9,55.762161132812516,0.9441,0.005825,-0.1212,0.0391,,0,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-06-06,11,0.0301,25.15,24.85,25.45,50.098155273437506,0.9445,0.006444,-0.1109,0.0389,3.0,181,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-06-13,18,0.0493,25.674999999999997,25.45,25.9,51.73388110351562,0.8924,0.00806,-0.1389,0.0822,22.0,59,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-06-20,25,0.0684,26.075,25.95,26.2,46.16753051757813,0.8834,0.008116,-0.1152,0.1025,22.0,3650,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-06-27,32,0.0876,26.525,26.3,26.75,45.06890869140625,0.864,0.00818,-0.1109,0.1291,1.0,26,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-07-03,38,0.104,27.125,26.75,27.5,46.31401342773438,0.8418,0.008087,-0.1142,0.1558,15.0,15,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-07-18,53,0.1451,28.025,27.9,28.15,42.249112670898434,0.8299,0.007867,-0.0956,0.1928,19.0,666,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.25Y,CALL,175.0,0.8752,87,2025-08-15,81,0.2218,30.025,29.9,30.15,41.63876721191406,0.7979,0.007184,-0.0857,0.2652,4.0,919,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.50Y,CALL,175.0,0.8752,87,2025-09-19,116,0.3176,32.225,32.0,32.45,41.39462902832031,0.7752,0.006427,-0.0768,0.3378,69.0,1492,True
2025-05-26,surface_vol_20250526,AAPL,199.95,87% 0.50Y,CALL,175.0,0.8752,87,2025-10-17,144,0.3943,33.65,33.5,33.8,40.4730073852539,0.767,0.006019,-0.07,0.384,3.0,922,True
2025-05-26,surface_vol_20250526,AAPL,199.95,88% 0.25Y,CALL,177.5,0.8877,88,2025-06-06,11,0.0301,22.775,22.55,23.0,50.24463818359376,0.9232,0.008269,-0.1364,0.05,312.0,252,True
2025-05-26,surface_vol_20250526,AAPL,199.95,88% 0.25Y,CALL,177.5,0.8877,88,2025-06-13,18,0.0493,23.25,23.05,23.45,48.291532714843754,0.8825,0.009195,-0.1383,0.0875,3.0,4,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-06-06,11,0.0301,20.4,20.1,20.7,55.66450585937501,0.8753,0.010638,-0.2016,0.0713,88.0,103,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-06-13,18,0.0493,20.9,20.75,21.05,45.38628833007812,0.8682,0.010599,-0.1404,0.0948,4.0,41,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-06-20,25,0.0684,21.450000000000003,21.3,21.6,42.725182128906255,0.8478,0.010536,-0.1255,0.1232,49.0,7581,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-06-27,32,0.0876,22.05,21.85,22.25,41.96835375976563,0.8273,0.010291,-0.1188,0.1513,22.0,86,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-07-03,38,0.104,22.575000000000003,22.3,22.85,41.87069848632812,0.8117,0.009992,-0.1149,0.174,4.0,12,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-07-18,53,0.1451,23.65,23.55,23.75,39.34386828613281,0.7952,0.009475,-0.0987,0.2163,63.0,1864,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.25Y,CALL,180.0,0.9002,90,2025-08-15,81,0.2218,26.025,25.9,26.15,39.94811029052735,0.7617,0.008233,-0.089,0.2916,15.0,968,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.50Y,CALL,180.0,0.9002,90,2025-09-19,116,0.3176,28.325000000000003,28.1,28.55,39.7466962890625,0.7428,0.007201,-0.0785,0.3634,14.0,1543,True
2025-05-26,surface_vol_20250526,AAPL,199.95,90% 0.50Y,CALL,180.0,0.9002,90,2025-10-17,144,0.3943,29.85,29.7,30.0,39.020385192871096,0.7363,0.006669,-0.0713,0.4102,24.0,508,True
2025-05-26,surface_vol_20250526,AAPL,199.95,91% 0.25Y,CALL,182.5,0.9127,91,2025-06-06,11,0.0301,17.8,17.55,18.05,47.21732470703125,0.8798,0.012227,-0.1708,0.0695,10.0,42,True
2025-05-26,surface_vol_20250526,AAPL,199.95,91% 0.25Y,CALL,182.5,0.9127,91,2025-06-13,18,0.0493,18.675,18.5,18.85,44.482977050781244,0.8411,0.012266,-0.1533,0.1075,1.0,31,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-06-06,11,0.0301,15.525,15.4,15.65,43.7505625,0.8602,0.014645,-0.1749,0.0771,231.0,226,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-06-13,18,0.0493,16.375,16.25,16.5,41.45566357421875,0.8205,0.014236,-0.1541,0.1163,30.0,367,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-06-20,25,0.0684,17.025,16.9,17.15,39.234006103515625,0.8,0.013639,-0.1344,0.1464,49.0,5788,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-06-27,32,0.0876,17.700000000000003,17.55,17.85,38.50159155273437,0.7815,0.012943,-0.1239,0.1745,213.0,43,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-07-03,38,0.104,18.125,17.8,18.45,38.24524645996094,0.7685,0.012356,-0.1174,0.1966,10.0,16,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-07-18,53,0.1451,19.625,19.5,19.75,37.500625,0.7474,0.011187,-0.1038,0.2434,57.0,4568,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.25Y,CALL,185.0,0.9252,92,2025-08-15,81,0.2218,22.175,22.05,22.3,38.184211914062494,0.7203,0.009358,-0.0912,0.3168,20.0,563,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.50Y,CALL,185.0,0.9252,92,2025-09-19,116,0.3176,24.6,24.45,24.75,37.970591003417965,0.7069,0.00804,-0.0792,0.3876,22.0,4692,True
2025-05-26,surface_vol_20250526,AAPL,199.95,92% 0.50Y,CALL,185.0,0.9252,92,2025-10-17,144,0.3943,26.25,26.15,26.35,37.579969909667966,0.7022,0.007344,-0.0721,0.435,3.0,408,True
2025-05-26,surface_vol_20250526,AAPL,199.95,93% 0.25Y,CALL,187.5,0.9377,93,2025-06-06,11,0.0301,13.15,13.05,13.25,39.8443515625,0.838,0.017745,-0.1753,0.0851,41.0,171,True
2025-05-26,surface_vol_20250526,AAPL,199.95,93% 0.25Y,CALL,187.5,0.9377,93,2025-06-13,18,0.0493,14.175,14.05,14.3,39.46593737792969,0.7898,0.016461,-0.16,0.128,8.0,23,True
2025-05-26,surface_vol_20250526,AAPL,199.95,93% 0.25Y,CALL,187.5,0.9377,93,2025-06-20,25,0.0684,14.925,14.85,15.0,37.47621118164062,0.7702,0.01548,-0.138,0.1588,22.0,124,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-06-06,11,0.0301,10.925,10.8,11.05,38.184211914062494,0.7956,0.021404,-0.1911,0.0984,271.0,588,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-06-13,18,0.0493,12.149999999999999,12.1,12.2,37.73255627441406,0.752,0.018894,-0.1661,0.1405,264.0,403,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-06-20,25,0.0684,12.925,12.85,13.0,36.2311064453125,0.733,0.017347,-0.1429,0.172,208.0,11644,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-06-27,32,0.0876,13.774999999999999,13.6,13.95,36.56069299316406,0.7144,0.015706,-0.1325,0.2011,34.0,463,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-07-03,38,0.104,14.3,14.15,14.45,35.60855407714843,0.7079,0.014957,-0.1211,0.2215,117.0,182,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-07-18,53,0.1451,15.8,15.7,15.9,35.31558825683593,0.6917,0.013085,-0.106,0.2681,87.0,1748,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.25Y,CALL,190.0,0.9502,95,2025-08-15,81,0.2218,18.65,18.55,18.75,36.70717590332031,0.6722,0.01045,-0.0928,0.3401,111.0,2456,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.50Y,CALL,190.0,0.9502,95,2025-09-19,116,0.3176,21.1,21.0,21.2,36.40200317382813,0.666,0.008872,-0.0795,0.4101,27.0,2314,True
2025-05-26,surface_vol_20250526,AAPL,199.95,95% 0.50Y,CALL,190.0,0.9502,95,2025-10-17,144,0.3943,22.85,22.75,22.95,36.331813446044926,0.6643,0.007993,-0.0725,0.4578,151.0,834,True
2025-05-26,surface_vol_20250526,AAPL,199.95,96% 0.25Y,CALL,192.5,0.9627,96,2025-06-06,11,0.0301,8.8,8.7,8.9,35.86489916992188,0.7471,0.025691,-0.2001,0.1109,94.0,188,True
2025-05-26,surface_vol_20250526,AAPL,199.95,96% 0.25Y,CALL,192.5,0.9627,96,2025-06-13,18,0.0493,10.225000000000001,10.15,10.3,36.76821044921875,0.7041,0.021171,-0.1745,0.1534,36.0,44,True
2025-05-26,surface_vol_20250526,AAPL,199.95,96% 0.25Y,CALL,192.5,0.9627,96,2025-06-20,25,0.0684,11.125,11.0,11.25,35.88320953369141,0.6872,0.018869,-0.1502,0.1853,226.0,340,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-06-06,11,0.0301,6.825,6.75,6.9,33.789724609375,0.6853,0.030287,-0.2071,0.1232,809.0,3652,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-06-13,18,0.0493,8.425,8.35,8.5,35.60855407714843,0.6509,0.023412,-0.1791,0.1643,471.0,1812,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-06-20,25,0.0684,9.35,9.25,9.45,34.570966796875,0.6407,0.020674,-0.1515,0.1956,398.0,14390,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-06-27,32,0.0876,10.2,10.1,10.3,34.09489733886719,0.6339,0.018646,-0.1345,0.2227,199.0,691,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-07-03,38,0.104,11.125,10.75,11.5,36.109037353515625,0.6248,0.016285,-0.1317,0.2446,1270.0,921,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-07-18,53,0.1451,12.399999999999999,12.35,12.45,33.54558642578125,0.6243,0.014849,-0.1068,0.289,196.0,3211,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.25Y,CALL,195.0,0.9752,97,2025-08-15,81,0.2218,15.425,15.35,15.5,35.382726257324215,0.618,0.011446,-0.0931,0.3591,195.0,1628,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.50Y,CALL,195.0,0.9752,97,2025-09-19,116,0.3176,17.9,17.8,18.0,35.18131225585937,0.6201,0.009604,-0.0794,0.429,109.0,2512,True
2025-05-26,surface_vol_20250526,AAPL,199.95,97% 0.50Y,CALL,195.0,0.9752,97,2025-10-17,144,0.3943,19.675,19.6,19.75,35.11417425537109,0.623,0.008616,-0.0722,0.4769,60.0,967,True
2025-05-26,surface_vol_20250526,AAPL,199.95,98% 0.25Y,CALL,197.5,0.9877,98,2025-06-06,11,0.0301,5.05,5.0,5.1,31.934274414062493,0.6092,0.034644,-0.2094,0.1332,1998.0,1035,True
2025-05-26,surface_vol_20250526,AAPL,199.95,98% 0.25Y,CALL,197.5,0.9877,98,2025-06-13,18,0.0493,6.775,6.7,6.85,34.4733115234375,0.5916,0.025382,-0.1804,0.1724,159.0,170,True
2025-05-26,surface_vol_20250526,AAPL,199.95,98% 0.25Y,CALL,197.5,0.9877,98,2025-06-20,25,0.0684,7.7,7.65,7.75,33.15496533203125,0.589,0.022427,-0.15,0.2035,359.0,1213,True
2025-05-26,surface_vol_20250526,AAPL,199.95,100% 0.25Y,CALL,200.0,1.0003,100,2025-06-06,11,0.0301,3.55,3.5,3.6,30.689169677734373,0.52,0.037416,-0.2066,0.1383,9647.0,12617,False
